district_name,state,nces_id,url,corona,covid,closure,scraping_failed,link_found
baton rouge college preparatory inc,louisiana,2200184,https://brcollegeprep.org/,FALSE,FALSE,FALSE,FALSE,FALSE
baton rouge university preparatory elementary,louisiana,2200260,http://www.upelementary.org/,TRUE,FALSE,TRUE,FALSE,TRUE
beauregard parish,louisiana,2200180,https://www.louisiana.gov/local-louisiana/beauregard-parish,FALSE,FALSE,TRUE,FALSE,FALSE
belle chasse academy,louisiana,2200041,https://www.bellechasseacademy.org/,FALSE,TRUE,TRUE,FALSE,TRUE
benjamin franklin high school,louisiana,2200299,http://www.bfhsla.org/,FALSE,TRUE,FALSE,FALSE,TRUE
bienville parish,louisiana,2200210,http://www.bienvilleparish.org/,TRUE,TRUE,FALSE,FALSE,TRUE
bossier parish,louisiana,2200270,https://www.bossierschools.org/,FALSE,TRUE,FALSE,FALSE,TRUE
bricolage academy,louisiana,2200289,https://bricolagenola.org/,FALSE,FALSE,TRUE,FALSE,TRUE
caddo parish,louisiana,2200300,http://www.caddo.org/,TRUE,TRUE,FALSE,FALSE,TRUE
calcasieu parish,louisiana,2200330,https://www.cpsb.org/,TRUE,FALSE,FALSE,FALSE,TRUE
caldwell parish,louisiana,2200360,https://www.caldwelledu.org/,TRUE,TRUE,TRUE,FALSE,TRUE
cameron parish,louisiana,2200390,https://www.camsch.org/,FALSE,TRUE,FALSE,FALSE,TRUE
capitol high school,louisiana,2200257,https://www.publicschoolreview.com/capitol-high-school-profile,TRUE,TRUE,TRUE,FALSE,TRUE
catahoula parish,louisiana,2200420,https://cpsbla.org/,FALSE,TRUE,TRUE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
celerity dalton charter school,louisiana,2200196,https://newschoolsbr.org/schools/celerity-dalton-charter-school/,FALSE,TRUE,FALSE,FALSE,TRUE
celerity lanier charter school,louisiana,2200226,https://lacharterschools.org/school/celerity-lanier-charter-school/,FALSE,FALSE,FALSE,FALSE,FALSE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
city of baker school district,louisiana,2200040,https://www.bakerschools.org/,TRUE,TRUE,FALSE,FALSE,TRUE
city of bogalusa school district,louisiana,2200240,https://bogalusaschools.org/,TRUE,TRUE,TRUE,FALSE,TRUE
city of monroe school district,louisiana,2201080,https://www.mcschools.net/,FALSE,FALSE,TRUE,FALSE,TRUE
claiborne parish,louisiana,2200450,https://www.claibornepsb.org/,FALSE,FALSE,FALSE,FALSE,FALSE
collegiate baton rouge,louisiana,2200288,http://www.collegiateacademies.org/CollegiateBatonRouge,FALSE,TRUE,FALSE,FALSE,TRUE
community school for apprenticeship learning inc.,louisiana,2200148,https://csalcharterschools.org/,TRUE,TRUE,FALSE,FALSE,TRUE
concordia parish,louisiana,2200480,"https://www.familysearch.org/wiki/en/Concordia_Parish,_Louisiana_Genealogy",FALSE,FALSE,FALSE,FALSE,FALSE
d'arbonne woods charter school,louisiana,2200146,https://uncw.edu/virgo/,TRUE,TRUE,TRUE,FALSE,FALSE
delhi charter school,louisiana,2200038,http://delhicharterschool.org/,TRUE,TRUE,TRUE,FALSE,TRUE
delta charter group,louisiana,2200247,https://www.deltacs.org/,FALSE,TRUE,TRUE,FALSE,TRUE
democracy prep baton rouge,louisiana,2200254,http://dpbr.democracyprep.org/,FALSE,TRUE,TRUE,FALSE,TRUE
desoto parish,louisiana,2200510,https://www.desotopsb.com/,TRUE,TRUE,TRUE,FALSE,TRUE
dr martin luther king charter school for sci tech,louisiana,2200217,http://drkingcharterschool.org/,FALSE,FALSE,FALSE,FALSE,FALSE
dwight d. eisenhower academy of global studies,louisiana,2200200,https://enrollnola.org/k12/dwight-d-eisenhower-academy-global-studies/,FALSE,FALSE,FALSE,FALSE,FALSE
east baton rouge parish,louisiana,2200540,https://www.brla.gov/,TRUE,TRUE,TRUE,FALSE,TRUE
east carroll parish,louisiana,2200570,http://east.com,FALSE,FALSE,FALSE,FALSE,FALSE
east feliciana parish,louisiana,2200600,http://www.felicianatourism.org/,FALSE,FALSE,FALSE,FALSE,FALSE
edgar p. harney spirit of excellence academy,louisiana,2200239,https://www.schooldigger.com,FALSE,FALSE,FALSE,FALSE,FALSE
edna karr high school,louisiana,2200294,https://ednakarr.inspirenolacharterschools.org/,TRUE,FALSE,TRUE,FALSE,TRUE
einstein charter at sherwood forest,louisiana,2200292,https://www.einsteincharter.org/,FALSE,TRUE,FALSE,FALSE,TRUE
einstein charter high school at sarah towles reed,louisiana,2200295,https://www.einsteincharter.org,FALSE,TRUE,FALSE,FALSE,TRUE
einstein charter middle sch at sarah towles reed,louisiana,2200280,https://www.einsteincharter.org/einstein-charter-middle-sarah-towles-reed/,FALSE,TRUE,FALSE,FALSE,TRUE
einstein charter school at village de l'est,louisiana,2200283,https://www.einsteincharter.org/einstein-charter-school-village-de-lest/,FALSE,TRUE,FALSE,FALSE,TRUE
eleanor mcmain secondary school,louisiana,2200291,https://eleanormcmain.inspirenolacharterschools.org/,TRUE,FALSE,TRUE,FALSE,TRUE
encore academy,louisiana,2200287,http://encorelearning.org/,TRUE,FALSE,FALSE,FALSE,TRUE
esperanza charter school,louisiana,2200250,http://www.esperanzano.org/,FALSE,TRUE,FALSE,FALSE,TRUE
evangeline parish,louisiana,2200630,https://www.epsb.com/,TRUE,TRUE,FALSE,FALSE,TRUE
fannie c. williams charter school,louisiana,2200267,http://fcwcs.org/,FALSE,TRUE,FALSE,FALSE,TRUE
franklin parish,louisiana,2200660,http://www.fpsb.us/,FALSE,FALSE,TRUE,FALSE,TRUE
g w carver high school,louisiana,2200265,http://collegiateacademies.org/GWCarverHighSchool,FALSE,TRUE,FALSE,FALSE,TRUE
geo prep academy of greater baton rouge,louisiana,2200230,https://geoprep.org,TRUE,TRUE,TRUE,FALSE,TRUE
geo prep mid-city of greater baton rouge,louisiana,2200298,https://geoprepmc.org/,TRUE,TRUE,TRUE,FALSE,TRUE
grant parish,louisiana,2200690,https://gpsb.org/,FALSE,TRUE,FALSE,FALSE,FALSE
harriet tubman charter school,louisiana,2200220,https://htcsbronx.org/,TRUE,TRUE,TRUE,FALSE,TRUE
iberia parish,louisiana,2200720,http://iberiaparishgovernment.com/,FALSE,TRUE,FALSE,FALSE,TRUE
iberville charter academy,louisiana,2200219,https://www.ibervillecharter.org/,FALSE,FALSE,FALSE,FALSE,FALSE
iberville parish,louisiana,2200750,https://www.ipsb.net/,TRUE,TRUE,FALSE,FALSE,TRUE
impact charter school,louisiana,2200190,http://www.impactcharter.org/,TRUE,TRUE,TRUE,FALSE,TRUE
international school of louisiana,louisiana,2200033,https://isl-edu.org/,FALSE,FALSE,TRUE,FALSE,FALSE
jackson parish,louisiana,2200780,https://www.jpsb.us/,TRUE,FALSE,FALSE,FALSE,TRUE
james m. singleton charter school,louisiana,2200199,http://dryadesymca.com/,TRUE,TRUE,FALSE,FALSE,FALSE
jcfa-east,louisiana,2200241,https://jcfa.co/,FALSE,TRUE,FALSE,FALSE,TRUE
jefferson davis parish,louisiana,2200810,https://jeffdavis.org/,TRUE,TRUE,FALSE,FALSE,TRUE
jefferson parish,louisiana,2200840,https://www.jeffparish.net/,FALSE,TRUE,TRUE,FALSE,TRUE
john f. kennedy high school,louisiana,2200261,https://nbsfnola.com/index.php,TRUE,FALSE,FALSE,FALSE,FALSE
joseph a. craig charter school,louisiana,2200245,http://www.josephacraig.org/,FALSE,FALSE,FALSE,FALSE,FALSE
js clark leadership academy,louisiana,2200215,https://www.jsclarkcharter.com/,FALSE,FALSE,FALSE,FALSE,FALSE
kenilworth science and technology charter school,louisiana,2200258,https://www.kenilworthschool.org/,TRUE,FALSE,FALSE,FALSE,TRUE
kipp believe,louisiana,2200216,https://believe.kippneworleans.org/,FALSE,FALSE,FALSE,FALSE,FALSE
kipp booker t washington,louisiana,2200277,https://bookertwashington.kippneworleans.org/,FALSE,FALSE,FALSE,FALSE,FALSE
kipp central city,louisiana,2200246,https://www.kipp.org/school/kipp-central-city-academy/,FALSE,FALSE,FALSE,FALSE,FALSE
kipp east community,louisiana,2200248,https://east.kippneworleans.org/,FALSE,FALSE,FALSE,FALSE,FALSE
kipp leadership,louisiana,2200211,https://leadership.kippneworleans.org/apps/contact/,FALSE,FALSE,FALSE,FALSE,FALSE
kipp morial,louisiana,2200262,https://www.kippneworleans.org/,TRUE,FALSE,FALSE,FALSE,TRUE
kipp renaissance,louisiana,2200197,http://www.kippneworleans.org/,TRUE,FALSE,FALSE,FALSE,TRUE
lafayette academy,louisiana,2200224,http://lafayetteacademyno.org/,FALSE,FALSE,FALSE,FALSE,FALSE
lafayette charter foundation,louisiana,2200235,https://www.lafayettecharterfoundation.org/,FALSE,FALSE,FALSE,FALSE,FALSE
lafayette parish,louisiana,2200870,https://www.louisiana.gov/local-louisiana/lafayette-parish,FALSE,FALSE,TRUE,FALSE,FALSE
lafourche parish,louisiana,2200900,http://www.lafourchegov.org/,TRUE,FALSE,TRUE,FALSE,TRUE
lake charles charter academy foundation inc.,louisiana,2200158,https://www.lakecharlescharter.org/,FALSE,FALSE,FALSE,FALSE,FALSE
lake charles college prep,louisiana,2200198,https://www.lccp.us/,TRUE,TRUE,TRUE,FALSE,TRUE
lake forest elementary charter school,louisiana,2200282,http://www.lakeforestcharter.org/,TRUE,TRUE,TRUE,FALSE,TRUE
langston hughes charter academy,louisiana,2200206,http://www.langstonhughesacademy.org/,FALSE,FALSE,FALSE,FALSE,FALSE
lasalle parish,louisiana,2200960,https://www.lasallepsb.com/,FALSE,TRUE,TRUE,FALSE,TRUE
lawrence d. crocker college prep,louisiana,2200266,http://www.nolacollegeprep.org/,FALSE,TRUE,FALSE,FALSE,TRUE
lincoln parish,louisiana,2200990,https://lincolnprep.wildapricot.org/,FALSE,FALSE,FALSE,FALSE,FALSE
lincoln preparatory school,louisiana,2200275,https://www.lps.org/,TRUE,TRUE,FALSE,FALSE,TRUE
livingston collegiate academy,louisiana,2200276,http://livingstoncollegiate.org/,FALSE,TRUE,FALSE,FALSE,TRUE
livingston parish,louisiana,2201020,http://lpsb.org/,TRUE,TRUE,TRUE,FALSE,TRUE
lord beaconsfield landry-oliver perry walker high,louisiana,2200207,http://www.algierscharterschools.org/schools/landrywalker,TRUE,TRUE,FALSE,FALSE,TRUE
louisiana key academy,louisiana,2200213,https://www.lakeyacademy.com/,FALSE,FALSE,FALSE,FALSE,FALSE
louisiana virtual charter academy,louisiana,2200233,https://lavca.k12.com/,TRUE,FALSE,FALSE,FALSE,TRUE
lusher charter school,louisiana,2200297,https://www.lusherschool.org/,FALSE,TRUE,FALSE,FALSE,TRUE
lycee francais de la nouvelle-orleans,louisiana,2200159,https://www.lfno.org/,FALSE,TRUE,FALSE,FALSE,FALSE
madison parish,louisiana,2201050,http://www.madisonparish.org/,TRUE,FALSE,FALSE,FALSE,TRUE
martin behrman charter acad of creative arts & sci,louisiana,2200236,http://algierscharterschools.org/,TRUE,TRUE,FALSE,FALSE,TRUE
mary d. coghill charter school,louisiana,2200228,https://www.coghillelementary.org/,FALSE,TRUE,FALSE,FALSE,TRUE
mcdonogh #32 literacy charter school,louisiana,2200222,http://www.mcdonogh32.net/,FALSE,FALSE,FALSE,FALSE,FALSE
mcdonogh 42 charter school,louisiana,2200284,http://42charterschool.org/,TRUE,FALSE,TRUE,FALSE,TRUE
mildred osborne charter school,louisiana,2200249,http://www.ariseschools.org/mildred-osborne-charter-school/,FALSE,TRUE,FALSE,FALSE,TRUE
morehouse parish,louisiana,2201110,https://www.louisiana.gov/local-louisiana/morehouse-parish,FALSE,FALSE,TRUE,FALSE,FALSE
morris jeff community school,louisiana,2200203,http://www.morrisjeffschool.org/,FALSE,TRUE,FALSE,FALSE,TRUE
natchitoches parish,louisiana,2201140,https://www.louisiana.gov/local-louisiana/natchitoches-parish,FALSE,FALSE,TRUE,FALSE,FALSE
nelson elementary school,louisiana,2200209,http://nelson.cpsb.org/,TRUE,FALSE,FALSE,FALSE,TRUE
new orleans charter science and mathematics hs,louisiana,2200281,http://www.noscihigh.org/,FALSE,TRUE,TRUE,FALSE,TRUE
new orleans military & maritime academy,louisiana,2200160,http://www.kippneworleans.org/,TRUE,FALSE,FALSE,FALSE,TRUE
new vision learning academy,louisiana,2200025,https://www.newvisionlearningacademy.com/,FALSE,FALSE,FALSE,FALSE,FALSE
northeast claiborne charter,louisiana,2200252,https://www.junctioncity.k12.ar.us/northeast-claiborne-charter--2,FALSE,TRUE,FALSE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
ouachita parish,louisiana,2201200,https://www.opsb.net/,FALSE,TRUE,TRUE,FALSE,TRUE
paul habans charter school,louisiana,2200243,https://habanscharterschool.org/,FALSE,FALSE,FALSE,FALSE,FALSE
phillis wheatley community school,louisiana,2200253,https://firstlineschools.org/phillis-wheatley-community-school/,FALSE,FALSE,FALSE,FALSE,FALSE
pierre a. capdau charter school at avery alexander,louisiana,2200225,https://capdaucharter.org/index.jsp,FALSE,FALSE,TRUE,FALSE,FALSE
plaquemines parish,louisiana,2201230,https://www.louisiana.gov/local-louisiana/plaquemines-parish,FALSE,FALSE,TRUE,FALSE,FALSE
pointe coupee parish,louisiana,2201260,"https://en.wikipedia.org/wiki/Pointe_Coupee_Parish,_Louisiana",FALSE,FALSE,FALSE,FALSE,FALSE
rapides parish,louisiana,2201290,https://www.louisiana.gov/local-louisiana/rapides-parish,FALSE,FALSE,TRUE,FALSE,FALSE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
red river parish,louisiana,2201320,https://www.louisiana.gov/local-louisiana/red-river-parish,FALSE,FALSE,TRUE,FALSE,FALSE
renew accelerated high school,louisiana,2200221,https://rahs.renewschools.org/,FALSE,TRUE,TRUE,FALSE,TRUE
renew cultural arts academy at live oak elementary,louisiana,2200227,http://firstlineschools.org/firstline-live-oak/,FALSE,FALSE,FALSE,FALSE,FALSE
renew dolores t. aaron elementary,louisiana,2200195,https://dta.renewschools.org/,FALSE,FALSE,TRUE,FALSE,FALSE
renew mcdonogh city park academy,louisiana,2200201,https://renewschools.org/,TRUE,TRUE,TRUE,FALSE,TRUE
renew schaumburg elementary,louisiana,2200255,https://rse.renewschools.org/,FALSE,FALSE,FALSE,FALSE,FALSE
renew scitech academy at laurel,louisiana,2200242,http://www.renewschools.org/,TRUE,TRUE,TRUE,FALSE,TRUE
richland parish,louisiana,2201350,http://www.richland.k12.la.us/,TRUE,TRUE,TRUE,FALSE,TRUE
robert russa moton charter school,louisiana,2200286,http://motoncharter.org/,FALSE,TRUE,FALSE,FALSE,TRUE
sabine parish,louisiana,2201380,https://www.sabine.school/,FALSE,TRUE,TRUE,FALSE,TRUE
samuel j. green charter school,louisiana,2200259,https://firstlineschools.org/samuel-j-green-charter-school/,FALSE,FALSE,FALSE,FALSE,FALSE
smothers academy preparatory school,louisiana,2200274,https://www.smothersacademy.com/,FALSE,FALSE,FALSE,FALSE,FALSE
sophie b. wright institute of academic excellence,louisiana,2200186,http://www.sophiebwrightschool.com/,TRUE,TRUE,TRUE,FALSE,TRUE
southwest louisiana charter academy,louisiana,2200189,https://www.swlouisianacharter.org/,FALSE,FALSE,TRUE,FALSE,TRUE
st. bernard parish,louisiana,2201410,https://www.sbpg.net/,TRUE,TRUE,FALSE,FALSE,TRUE
st. charles parish,louisiana,2201440,https://www.stcharlesparish-la.gov/,TRUE,TRUE,TRUE,FALSE,TRUE
st. helena parish,louisiana,2201470,http://sthelenaparish.la.gov/,FALSE,FALSE,FALSE,FALSE,FALSE
st. james parish,louisiana,2201500,https://www.stjamesla.com/,TRUE,TRUE,FALSE,FALSE,TRUE
st. john the baptist parish,louisiana,2201530,http://www.sjbparish.com/,TRUE,TRUE,FALSE,FALSE,TRUE
st. landry parish,louisiana,2201560,https://www.louisiana.gov/local-louisiana/st-landry-parish,FALSE,TRUE,TRUE,FALSE,FALSE
st. martin parish,louisiana,2201590,https://www.stmartinparish.net/,TRUE,TRUE,FALSE,FALSE,TRUE
st. mary parish,louisiana,2201620,http://www.stmaryparishla.gov/,FALSE,TRUE,FALSE,FALSE,TRUE
st. tammany parish,louisiana,2201650,http://www.stpgov.org/,TRUE,TRUE,FALSE,FALSE,TRUE
success preparatory academy,louisiana,2200187,https://successpreparatory.org/,FALSE,FALSE,FALSE,FALSE,FALSE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
tallulah charter school,louisiana,2200234,https://tallulahcharter.org/,TRUE,FALSE,FALSE,FALSE,TRUE
tangipahoa charter school association,louisiana,2200194,https://ponchatoulachamber.com/directory/member/4539_tangipahoa-charter-school-association,FALSE,FALSE,FALSE,FALSE,FALSE
tangipahoa parish,louisiana,2201680,https://tangipahoa.org/,TRUE,TRUE,FALSE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
terrebonne parish,louisiana,2201740,https://www.tpcg.org/,TRUE,TRUE,FALSE,FALSE,TRUE
the max charter school,louisiana,2200126,http://mymaxcharterschool.org/,FALSE,FALSE,FALSE,FALSE,FALSE
the net 2 charter high school,louisiana,2200293,https://louisianaschools.com/schools/360002#about-our-school,FALSE,FALSE,FALSE,FALSE,FALSE
the net charter high school,louisiana,2200188,http://www.thenetnola.org/,FALSE,TRUE,TRUE,FALSE,TRUE
union parish,louisiana,2201770,https://www.unionpsd.org/,TRUE,TRUE,TRUE,FALSE,TRUE
university view academy inc. (frm la connections),louisiana,2200157,https://www.universityview.academy/,FALSE,FALSE,FALSE,FALSE,FALSE
v. b. glencoe charter school,louisiana,2200032,https://www.vbglencoecharter.org/,FALSE,FALSE,FALSE,FALSE,FALSE
vermilion parish,louisiana,2201800,http://www.vermilion.org/,FALSE,FALSE,FALSE,FALSE,FALSE
vernon parish,louisiana,2201830,https://vpsb.us,FALSE,TRUE,FALSE,FALSE,TRUE
vision academy,louisiana,2200232,https://www.usnews.com/education/best-high-schools/louisiana/districts/vision-academy/vision-academy-153412,TRUE,FALSE,TRUE,FALSE,TRUE
voices for international business & education,louisiana,2200156,https://www.ihsnola.org/,FALSE,TRUE,FALSE,FALSE,FALSE
walter l. cohen college prep,louisiana,2200238,https://www.nolacollegeprep.org/,FALSE,TRUE,FALSE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
webster parish,louisiana,2201890,https://www.websterpsb.org/,FALSE,TRUE,FALSE,FALSE,TRUE
west baton rouge parish,louisiana,2201920,https://www.wbrparish.org/,FALSE,TRUE,FALSE,FALSE,TRUE
west carroll parish,louisiana,2201950,https://www.louisiana.gov/local-louisiana/west-carroll-parish,FALSE,FALSE,TRUE,FALSE,FALSE
west feliciana parish,louisiana,2201980,https://www.wfparish.org/,TRUE,TRUE,FALSE,FALSE,FALSE
william j. fischer accelerated academy,louisiana,2200256,https://nolapublicschools.com/directory/k12/william-j-fischer-accelerated-academy,FALSE,FALSE,FALSE,FALSE,FALSE
willow charter academy,louisiana,2200263,https://www.nhaschools.com/schools/Willow-Charter-Academy/en,FALSE,TRUE,TRUE,FALSE,TRUE
wilson charter school,louisiana,2200296,https://andrewwilson.inspirenolacharterschools.org/,TRUE,FALSE,TRUE,FALSE,TRUE
winn parish,louisiana,2202010,https://www.winnpsb.org/,FALSE,TRUE,TRUE,FALSE,FALSE
zachary community school district,louisiana,2200039,https://zacharyschools.org/,TRUE,TRUE,TRUE,FALSE,TRUE
acadia academy,maine,2314831,http://www.acadiaacademy.org,FALSE,FALSE,TRUE,FALSE,FALSE
acton public schools,maine,2302220,http://www.actonschool.org,FALSE,FALSE,FALSE,FALSE,FALSE
appleton public schools,maine,2302510,http://www.fivetowns.net/union/,FALSE,FALSE,FALSE,FALSE,FALSE
athens public schools,maine,2314817,http://www.aos94.org,TRUE,TRUE,FALSE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
augusta public schools,maine,2302640,http://www.augustaschools.org,FALSE,TRUE,FALSE,FALSE,TRUE
baileyville public schools,maine,2302730,http://www.aos90.org,FALSE,FALSE,TRUE,FALSE,TRUE
bangor public schools,maine,2302820,http://www.bangorschools.net,TRUE,FALSE,TRUE,FALSE,FALSE
bar harbor public schools,maine,2302850,http://www.mdirss.org/,TRUE,TRUE,FALSE,FALSE,TRUE
baxter academy for technology and science,maine,2314812,http://www.baxter-academy.org,FALSE,TRUE,FALSE,FALSE,TRUE
biddeford public schools,maine,2303150,http://www.biddefordschooldepartment.org,FALSE,FALSE,FALSE,FALSE,FALSE
blue hill public schools,maine,2303210,http://www.schoolunion93.org,TRUE,FALSE,TRUE,FALSE,FALSE
boothbay-boothbay hbr csd,maine,2303290,http://aos98schools.org,FALSE,TRUE,TRUE,FALSE,TRUE
brewer public schools,maine,2303510,http://www.breweredu.org,FALSE,FALSE,TRUE,FALSE,TRUE
bristol public schools,maine,2303600,http://www.aos93.org,FALSE,TRUE,FALSE,FALSE,TRUE
brunswick public schools,maine,2303780,http://www.brunswick.k12.me.us,FALSE,TRUE,TRUE,FALSE,TRUE
calais public schools,maine,2303870,https://calaisschools.org/,FALSE,TRUE,FALSE,FALSE,FALSE
cape elizabeth public schools,maine,2303930,http://www.cape.k12.me.us/,TRUE,FALSE,FALSE,FALSE,TRUE
cherryfield public schools,maine,2314814,https://cherryfieldschool.org/,FALSE,FALSE,FALSE,FALSE,FALSE
cornville regional charter school,maine,2314807,http://cornvilleregionalcharterschool.org/,FALSE,FALSE,FALSE,FALSE,FALSE
dayton public schools,maine,2304860,http://www.daytonschooldept.org,FALSE,FALSE,TRUE,FALSE,FALSE
dedham public schools,maine,2304890,http://www.dedhamschool.net,FALSE,TRUE,TRUE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
east machias public schools,maine,2300062,http://www.aos96.org/,FALSE,TRUE,TRUE,FALSE,FALSE
east millinocket public schools,maine,2305280,http://www.schenckhs.org/,FALSE,FALSE,TRUE,FALSE,FALSE
easton public schools,maine,2305310,http://www.eastonschools.org,FALSE,TRUE,TRUE,FALSE,TRUE
eastport public schools,maine,2305360,http://www.shead.org/,FALSE,TRUE,TRUE,FALSE,TRUE
ellsworth public schools,maine,2305500,http://www.ellsworthschools.org,TRUE,TRUE,TRUE,FALSE,TRUE
falmouth public schools,maine,2305670,http://www.falmouthschools.org,FALSE,FALSE,FALSE,FALSE,FALSE
fiddlehead school of arts and sciences,maine,2314813,http://www.fiddleheadschool.org,FALSE,TRUE,FALSE,FALSE,TRUE
five town csd,maine,2300053,http://www.fivetowns.net,FALSE,FALSE,FALSE,FALSE,FALSE
glenburn public schools,maine,2306000,http://www.glenburnschool.us,FALSE,FALSE,TRUE,FALSE,TRUE
gorham public schools,maine,2306060,http://www.gorhamschools.org,FALSE,TRUE,FALSE,FALSE,FALSE
great salt bay csd,maine,2306160,http://www.aos93.org,FALSE,TRUE,FALSE,FALSE,TRUE
greenbush public schools,maine,2306180,http://hsdgreenbush.org/,FALSE,TRUE,TRUE,FALSE,TRUE
greenville public schools,maine,2306250,http://www.ghslakers.org,FALSE,FALSE,FALSE,FALSE,FALSE
hancock public schools,maine,2306260,https://www.hancockgrammar.org/,TRUE,TRUE,TRUE,FALSE,TRUE
harpswell coastal academy,maine,2314816,http://www.harpswellcoastalacademy.org,FALSE,FALSE,TRUE,FALSE,TRUE
hermon public schools,maine,2306510,http://www.hermon.net,TRUE,TRUE,FALSE,FALSE,TRUE
hope public schools,maine,2306610,http://www.fivetowns.net/union/,FALSE,FALSE,FALSE,FALSE,FALSE
indian island,maine,2300066,http://www.mie.bie.edu,FALSE,FALSE,FALSE,FALSE,FALSE
indian township,maine,2300064,http://www.mie.bie.edu,FALSE,FALSE,FALSE,FALSE,FALSE
jefferson public schools,maine,2306870,http://www.aos93.org,FALSE,TRUE,FALSE,FALSE,TRUE
jonesport public schools,maine,2307100,http://www.union103.org,FALSE,FALSE,FALSE,FALSE,FALSE
kittery public schools,maine,2307140,http://www.kitteryschools.com,FALSE,TRUE,FALSE,FALSE,FALSE
